record_id,company_name,industry,country,company_size,month,year,layoffs_count,layoff_percentage,reason_for_layoffs
T11569,OpenAI,Cloud,India,Big Tech,Dec,2025,540,6.3,AI Automation
T11570,Netflix,Social Media,India,Big Tech,Sep,2024,8935,19.5,Market Slowdown
T11571,NVIDIA,Social Media,Singapore,Mid-size,Jan,2025,5551,4.0,Restructuring
T11572,Oracle,Social Media,Singapore,Enterprise,Aug,2026,379,8.0,AI Automation
T11573,Airbnb,Gaming,Singapore,Big Tech,Aug,2026,516,6.4,AI Automation
T11574,Microsoft,Gaming,India,Mid-size,Apr,2025,4587,11.5,Restructuring
T11575,Oracle,Cloud,Singapore,Enterprise,Mar,2026,2941,5.7,AI Automation
T11576,NVIDIA,Cybersecurity,UK,Enterprise,Jun,2025,3181,8.6,Cost Cutting
T11577,Meta,Gaming,USA,Mid-size,Jan,2025,1643,0.4,Restructuring
T11578,Uber,E-Commerce,USA,Enterprise,Dec,2024,487,6.6,Restructuring
T11579,Microsoft,Cloud,Germany,Big Tech,Oct,2024,1965,13.7,AI Automation
T11580,Microsoft,E-Commerce,UK,Big Tech,Dec,2026,2437,7.6,Overhiring Correction
T11581,Apple,Gaming,USA,Mid-size,Jul,2025,5245,1.4,Restructuring
T11582,Salesforce,Gaming,UK,Mid-size,Nov,2026,6843,26.2,Cost Cutting
T11583,OpenAI,E-Commerce,Germany,Mid-size,Mar,2024,1365,6.6,Overhiring Correction
T11584,Uber,Gaming,USA,Enterprise,Feb,2026,1380,17.4,AI Automation
T11585,Amazon,E-Commerce,USA,Big Tech,Feb,2025,7426,10.8,Market Slowdown
T11586,Databricks,FinTech,India,Startup,Sep,2024,972,1.7,Overhiring Correction
T11587,Airbnb,Cloud,UK,Mid-size,Sep,2025,2341,15.2,Cost Cutting
T11588,Microsoft,E-Commerce,India,Big Tech,Feb,2025,4182,37.8,Market Slowdown
T11589,Oracle,E-Commerce,Singapore,Startup,Jan,2024,7902,28.3,Cost Cutting
T11590,Spotify,Cybersecurity,UK,Enterprise,Feb,2026,377,6.9,Market Slowdown
T11591,Adobe,FinTech,India,Big Tech,Aug,2026,1289,7.5,Overhiring Correction
T11592,Uber,AI,UK,Mid-size,Oct,2026,1368,3.7,Cost Cutting
T11593,OpenAI,Social Media,India,Big Tech,Feb,2026,17087,37.6,AI Automation
T11594,Uber,Cloud,USA,Enterprise,Apr,2025,1100,22.2,Market Slowdown
T11595,Anthropic,FinTech,Canada,Startup,Nov,2025,4840,12.6,Restructuring
T11596,Adobe,Cloud,India,Mid-size,Oct,2024,3847,7.2,Overhiring Correction
T11597,Microsoft,FinTech,Singapore,Big Tech,Jan,2026,912,8.0,AI Automation
T11598,Databricks,AI,India,Enterprise,Aug,2026,729,1.1,Overhiring Correction
T11599,Netflix,AI,USA,Enterprise,Dec,2026,3628,13.9,Cost Cutting
T11600,Uber,Cybersecurity,USA,Big Tech,Mar,2025,6356,17.8,Restructuring
T11601,OpenAI,AI,UK,Enterprise,Apr,2025,1344,5.3,Cost Cutting
T11602,Intel,E-Commerce,UK,Startup,Aug,2024,1915,9.0,Market Slowdown
T11603,Airbnb,Social Media,UK,Enterprise,Dec,2025,3050,3.6,AI Automation
T11604,Adobe,FinTech,Canada,Mid-size,Feb,2024,5518,17.9,Overhiring Correction
T11605,Uber,E-Commerce,Canada,Startup,Oct,2026,7786,37.9,Overhiring Correction
T11606,Meta,FinTech,USA,Big Tech,Aug,2024,4106,4.0,Overhiring Correction
T11607,Intel,Gaming,Germany,Enterprise,Dec,2024,2417,9.1,AI Automation
T11608,Apple,FinTech,Singapore,Mid-size,Jun,2024,17670,26.8,Cost Cutting
T11609,Microsoft,FinTech,Singapore,Big Tech,Jan,2025,1187,5.2,AI Automation
T11610,Apple,FinTech,UK,Startup,Oct,2025,2736,9.8,Overhiring Correction
T11611,Spotify,Gaming,UK,Mid-size,Dec,2024,18655,34.5,Market Slowdown
T11612,Airbnb,Cloud,Canada,Big Tech,Nov,2024,1612,3.3,Market Slowdown
T11613,Netflix,Cybersecurity,India,Mid-size,Apr,2025,169,7.9,Overhiring Correction
T11614,Salesforce,Gaming,Canada,Big Tech,Aug,2025,269,10.7,Market Slowdown
T11615,Uber,E-Commerce,India,Mid-size,Dec,2024,1512,4.0,Cost Cutting
T11616,Apple,Social Media,UK,Big Tech,Sep,2026,4880,12.7,AI Automation
T11617,OpenAI,Social Media,Singapore,Mid-size,Mar,2025,4808,8.8,Market Slowdown
T11618,OpenAI,AI,USA,Enterprise,Apr,2025,555,2.2,Restructuring
T11619,SAP,E-Commerce,Canada,Enterprise,Jun,2026,1696,5.1,Restructuring
T11620,Databricks,Cybersecurity,UK,Mid-size,Jan,2024,1405,5.2,Restructuring
T11621,Microsoft,Social Media,USA,Startup,Apr,2024,562,16.0,Overhiring Correction
T11622,Amazon,Cybersecurity,India,Big Tech,Jan,2026,2371,4.7,Cost Cutting
T11623,Adobe,E-Commerce,India,Startup,Mar,2024,2868,15.9,Restructuring
T11624,OpenAI,Cloud,Singapore,Big Tech,Oct,2026,514,8.4,Restructuring
T11625,Databricks,AI,Singapore,Big Tech,Dec,2024,3599,34.9,AI Automation
T11626,Microsoft,E-Commerce,Singapore,Enterprise,Sep,2026,5277,17.5,Overhiring Correction
T11627,Airbnb,Cloud,India,Startup,May,2024,15466,37.8,Cost Cutting
T11628,Anthropic,Cloud,India,Startup,Apr,2024,2645,1.2,Cost Cutting
T11629,Intel,Social Media,Canada,Startup,Sep,2024,1176,3.1,AI Automation
T11630,Netflix,AI,Singapore,Startup,Mar,2025,454,1.7,Cost Cutting
T11631,Palantir,AI,India,Startup,Jul,2026,2100,4.3,Overhiring Correction
T11632,SAP,Gaming,Canada,Enterprise,Oct,2024,4219,27.7,Restructuring
T11633,NVIDIA,FinTech,UK,Enterprise,Feb,2026,3082,1.5,AI Automation
T11634,Palantir,Social Media,UK,Enterprise,Sep,2025,4197,11.0,Cost Cutting
T11635,Adobe,Cybersecurity,Germany,Startup,Mar,2026,6219,29.7,Market Slowdown
T11636,Meta,E-Commerce,Singapore,Startup,Jan,2026,3722,32.3,Overhiring Correction
T11637,Anthropic,FinTech,UK,Mid-size,Jul,2024,14453,9.8,Overhiring Correction
T11638,Palantir,Social Media,Canada,Startup,Mar,2025,1378,6.2,Market Slowdown
T11639,Uber,FinTech,USA,Enterprise,Apr,2025,677,5.9,AI Automation
T11640,Spotify,Cybersecurity,USA,Enterprise,Apr,2026,17655,31.6,Restructuring
T11641,Anthropic,Cloud,USA,Enterprise,May,2026,15291,20.7,Cost Cutting
T11642,Spotify,E-Commerce,India,Big Tech,Aug,2025,246,1.5,Cost Cutting
T11643,Google,E-Commerce,India,Enterprise,Feb,2026,3611,9.3,Overhiring Correction
T11644,Meta,Cybersecurity,USA,Big Tech,Mar,2026,2350,5.8,Market Slowdown
T11645,Palantir,E-Commerce,Canada,Big Tech,Jul,2024,2571,16.9,Market Slowdown
T11646,OpenAI,E-Commerce,India,Mid-size,Sep,2024,4961,14.3,Market Slowdown
T11647,Anthropic,Cybersecurity,USA,Mid-size,Jun,2024,6675,16.3,Restructuring
T11648,Netflix,FinTech,India,Startup,Nov,2026,842,5.4,Overhiring Correction
T11649,Databricks,E-Commerce,Singapore,Enterprise,Aug,2024,2273,9.6,Restructuring
T11650,SAP,AI,Canada,Startup,Sep,2026,1685,17.9,Cost Cutting
T11651,Apple,E-Commerce,Canada,Mid-size,Mar,2025,260,5.2,Market Slowdown
T11652,Stripe,AI,Germany,Enterprise,May,2026,6373,15.8,Restructuring
T11653,SAP,AI,Canada,Big Tech,Nov,2026,571,1.6,AI Automation
T11654,Amazon,Gaming,India,Startup,Feb,2026,959,1.3,AI Automation
T11655,Amazon,Cloud,Singapore,Startup,Jan,2025,4263,5.0,Cost Cutting
T11656,Salesforce,E-Commerce,India,Enterprise,May,2024,42,7.3,Market Slowdown
T11657,Palantir,Cybersecurity,USA,Mid-size,Aug,2024,2495,6.1,AI Automation
T11658,SAP,FinTech,UK,Big Tech,Aug,2025,586,6.3,Market Slowdown
T11659,Airbnb,Cybersecurity,USA,Startup,Mar,2026,6790,3.1,Cost Cutting
T11660,SAP,FinTech,USA,Mid-size,Jan,2025,9506,38.9,Overhiring Correction
T11661,Salesforce,Cybersecurity,UK,Mid-size,Sep,2025,19158,32.5,Cost Cutting
T11662,NVIDIA,AI,Canada,Big Tech,Dec,2024,8471,19.8,Restructuring
T11663,Anthropic,E-Commerce,Singapore,Big Tech,Dec,2024,4196,7.2,AI Automation
T11664,Anthropic,FinTech,Singapore,Big Tech,Oct,2025,6216,9.2,Market Slowdown
T11665,Stripe,Gaming,UK,Big Tech,Jul,2026,12041,11.4,AI Automation
T11666,OpenAI,Gaming,USA,Startup,Jul,2026,501,7.6,Cost Cutting
T11667,Google,Cybersecurity,USA,Startup,Aug,2024,10757,14.5,AI Automation
T11668,Adobe,FinTech,India,Mid-size,Apr,2025,1198,9.1,Cost Cutting
T11669,OpenAI,FinTech,Germany,Enterprise,Jul,2025,897,4.8,Market Slowdown
T11670,Adobe,Cloud,USA,Big Tech,May,2025,1159,1.3,AI Automation
T11671,SAP,AI,Germany,Mid-size,May,2025,1817,4.3,Cost Cutting
T11672,Amazon,AI,India,Startup,Nov,2024,17108,16.0,Restructuring
T11673,OpenAI,FinTech,UK,Mid-size,Oct,2024,6934,2.3,Market Slowdown
T11674,Uber,Cybersecurity,UK,Mid-size,Jul,2026,6871,6.7,Market Slowdown
T11675,Palantir,Cybersecurity,Canada,Mid-size,Nov,2024,5466,18.3,Market Slowdown
T11676,Apple,Gaming,UK,Big Tech,Aug,2024,997,6.5,Cost Cutting
T11677,Amazon,Social Media,Germany,Big Tech,Jun,2024,726,5.1,Overhiring Correction
T11678,Airbnb,Social Media,Germany,Big Tech,Jan,2026,3885,14.5,Overhiring Correction
T11679,Netflix,Social Media,India,Startup,Oct,2025,11565,37.4,Overhiring Correction
T11680,Netflix,Gaming,Singapore,Enterprise,Dec,2025,686,8.4,Overhiring Correction
T11681,Microsoft,FinTech,UK,Enterprise,Jun,2024,4706,15.5,Market Slowdown
T11682,Oracle,AI,UK,Startup,Mar,2024,2399,4.7,Restructuring
T11683,Microsoft,Cloud,Germany,Big Tech,May,2024,2235,8.5,Market Slowdown
T11684,Intel,Gaming,Canada,Startup,Apr,2026,1443,7.4,Restructuring
T11685,Palantir,FinTech,Canada,Big Tech,Apr,2024,14459,34.1,AI Automation
T11686,Microsoft,FinTech,UK,Mid-size,Dec,2026,16300,29.6,AI Automation
T11687,OpenAI,E-Commerce,USA,Mid-size,Nov,2025,16994,26.9,AI Automation
T11688,Oracle,Cloud,UK,Startup,Oct,2026,165,3.2,Market Slowdown
T11689,Amazon,Social Media,UK,Enterprise,Sep,2024,2431,34.7,AI Automation
T11690,Uber,Cybersecurity,Germany,Startup,Jun,2026,19097,17.5,Market Slowdown
T11691,Amazon,Cloud,Canada,Startup,Sep,2025,913,1.9,AI Automation
T11692,OpenAI,E-Commerce,Germany,Big Tech,May,2026,1727,6.6,AI Automation
T11693,SAP,Cybersecurity,India,Enterprise,Jul,2024,1841,9.9,Restructuring
T11694,Google,Social Media,Germany,Mid-size,Jun,2026,1766,2.4,Cost Cutting
T11695,NVIDIA,Gaming,Singapore,Big Tech,Nov,2025,2737,9.4,AI Automation
T11696,NVIDIA,Gaming,India,Mid-size,Jul,2024,4808,10.2,AI Automation
T11697,OpenAI,FinTech,Canada,Enterprise,Jul,2025,178,5.9,Overhiring Correction
T11698,Anthropic,Cybersecurity,Germany,Big Tech,Apr,2024,1929,13.7,AI Automation
T11699,Netflix,FinTech,UK,Big Tech,Jul,2024,11827,12.2,Overhiring Correction
T11700,Google,AI,Germany,Mid-size,Jul,2024,16087,16.0,Cost Cutting
T11701,Adobe,AI,UK,Startup,Dec,2024,12993,9.6,Cost Cutting
T11702,Salesforce,AI,Germany,Enterprise,Apr,2026,1236,6.1,Cost Cutting
T11703,Salesforce,AI,India,Startup,Dec,2026,1358,4.6,Cost Cutting
T11704,Uber,Social Media,Canada,Mid-size,May,2025,169,13.1,Overhiring Correction
T11705,NVIDIA,Gaming,Germany,Big Tech,May,2026,6421,15.3,Overhiring Correction
T11706,Airbnb,Cybersecurity,Germany,Enterprise,Sep,2026,13579,26.5,Overhiring Correction
T11707,OpenAI,Social Media,India,Startup,Jul,2025,76,1.6,Restructuring
T11708,Oracle,Social Media,USA,Mid-size,Mar,2025,6189,8.8,Restructuring
T11709,Stripe,AI,India,Enterprise,Sep,2024,15792,9.1,Restructuring
T11710,Oracle,FinTech,USA,Startup,Sep,2026,3688,14.6,AI Automation
T11711,Stripe,Social Media,USA,Startup,Jan,2026,8752,38.2,Cost Cutting
T11712,Palantir,E-Commerce,Singapore,Mid-size,Nov,2024,962,0.7,Restructuring
T11713,SAP,Social Media,USA,Enterprise,Nov,2024,2833,7.6,Cost Cutting
T11714,Amazon,Cloud,Canada,Big Tech,Nov,2024,11480,31.5,Cost Cutting
T11715,Microsoft,FinTech,Germany,Enterprise,Mar,2026,983,6.6,Overhiring Correction
T11716,Adobe,Gaming,India,Big Tech,Mar,2024,571,9.3,AI Automation
T11717,OpenAI,AI,Singapore,Enterprise,Jun,2025,1829,8.3,Overhiring Correction
T11718,Google,FinTech,Germany,Enterprise,Jul,2025,248,6.2,Cost Cutting
T11719,Palantir,Gaming,Canada,Big Tech,Jan,2025,4368,15.7,Cost Cutting
T11720,Apple,E-Commerce,Canada,Big Tech,Oct,2024,6572,10.0,AI Automation
T11721,Oracle,Cybersecurity,Singapore,Big Tech,Sep,2024,18395,25.4,Market Slowdown
T11722,SAP,E-Commerce,India,Mid-size,May,2025,2048,7.8,AI Automation
T11723,Microsoft,Social Media,Canada,Enterprise,Jul,2025,883,9.3,Cost Cutting
T11724,Uber,AI,Germany,Big Tech,Oct,2026,835,15.4,Market Slowdown
T11725,Adobe,FinTech,Germany,Enterprise,Sep,2026,4554,13.9,Cost Cutting
T11726,Salesforce,Gaming,UK,Mid-size,Feb,2026,2157,2.2,Market Slowdown
T11727,Salesforce,AI,Germany,Big Tech,Jan,2024,4294,1.9,Overhiring Correction
T11728,Spotify,Cybersecurity,UK,Enterprise,Nov,2026,2224,9.6,AI Automation
T11729,Airbnb,FinTech,Germany,Big Tech,Feb,2024,3595,14.1,Market Slowdown
T11730,Oracle,FinTech,USA,Enterprise,Apr,2025,5709,37.1,Cost Cutting
T11731,Netflix,Social Media,India,Enterprise,Feb,2026,1243,4.8,Overhiring Correction
T11732,Microsoft,E-Commerce,India,Startup,Jan,2026,520,6.7,AI Automation
T11733,Netflix,AI,Germany,Startup,Jul,2026,15352,37.7,AI Automation
T11734,Apple,FinTech,Canada,Big Tech,Aug,2024,1657,5.3,Overhiring Correction
T11735,Palantir,Social Media,Germany,Mid-size,Dec,2024,5036,7.8,Cost Cutting
T11736,Adobe,Cloud,India,Enterprise,Jan,2026,687,8.6,Market Slowdown
T11737,Stripe,AI,USA,Mid-size,Dec,2026,1468,26.7,AI Automation
T11738,Palantir,AI,India,Big Tech,Nov,2026,10221,17.6,Cost Cutting
T11739,Spotify,Gaming,Singapore,Startup,Mar,2024,3492,6.0,Restructuring
T11740,Salesforce,FinTech,Canada,Enterprise,Feb,2024,96,9.4,Cost Cutting
T11741,Amazon,Gaming,Singapore,Startup,May,2024,1225,4.9,Restructuring
T11742,Anthropic,AI,UK,Mid-size,Apr,2024,4061,6.0,Restructuring
T11743,Salesforce,Cybersecurity,India,Enterprise,Jun,2025,11710,32.9,Cost Cutting
T11744,Salesforce,Social Media,UK,Big Tech,Nov,2026,13277,17.0,Overhiring Correction
T11745,Stripe,E-Commerce,India,Mid-size,Jul,2025,1926,8.0,Cost Cutting
T11746,Stripe,E-Commerce,Singapore,Enterprise,Mar,2025,15093,23.2,Market Slowdown
T11747,Amazon,Gaming,Singapore,Big Tech,Dec,2026,6670,8.1,Overhiring Correction
T11748,Oracle,Gaming,Germany,Big Tech,Jul,2024,4886,2.6,AI Automation
T11749,Google,Cloud,Germany,Mid-size,Sep,2026,19288,27.4,AI Automation
T11750,Meta,E-Commerce,Singapore,Startup,Aug,2025,622,8.5,Restructuring
T11751,OpenAI,Gaming,Singapore,Startup,Nov,2025,1756,12.1,AI Automation
T11752,Netflix,Gaming,USA,Enterprise,Jun,2025,4550,9.9,AI Automation
T11753,Amazon,Social Media,UK,Mid-size,Nov,2025,307,1.5,Overhiring Correction
T11754,Stripe,Cloud,USA,Enterprise,Jun,2025,4746,11.2,Cost Cutting
T11755,Amazon,E-Commerce,USA,Big Tech,Jul,2025,6214,11.7,Restructuring
T11756,Google,Social Media,Germany,Big Tech,Oct,2026,7709,37.6,Cost Cutting
T11757,Anthropic,E-Commerce,India,Startup,Jun,2024,14087,34.7,Overhiring Correction
T11758,Meta,AI,UK,Enterprise,Jul,2026,992,1.7,Restructuring
T11759,Google,FinTech,USA,Enterprise,Mar,2024,4375,10.1,Market Slowdown
T11760,Meta,Gaming,Singapore,Big Tech,Jan,2025,2248,7.2,Market Slowdown
T11761,Meta,E-Commerce,UK,Big Tech,Sep,2026,380,8.1,Restructuring
T11762,Oracle,Cloud,Canada,Startup,Apr,2024,568,4.7,Cost Cutting
T11763,OpenAI,FinTech,Canada,Big Tech,Aug,2025,17465,36.7,Restructuring
T11764,SAP,E-Commerce,Singapore,Enterprise,Feb,2024,15659,39.7,AI Automation
T11765,Apple,Cybersecurity,Germany,Enterprise,Oct,2025,6490,10.0,Market Slowdown
T11766,Anthropic,Social Media,Canada,Mid-size,Feb,2026,9094,33.3,AI Automation
T11767,Uber,Cybersecurity,UK,Enterprise,May,2024,6311,17.8,Market Slowdown
T11768,Spotify,Social Media,Singapore,Startup,Jun,2025,1204,3.2,Overhiring Correction
T11769,Meta,Gaming,Canada,Startup,Oct,2025,3466,3.9,Restructuring
T11770,Apple,Gaming,Canada,Big Tech,Jan,2025,1841,6.2,AI Automation
T11771,Amazon,AI,Singapore,Mid-size,Jun,2026,503,2.2,Cost Cutting
T11772,Databricks,Cybersecurity,UK,Mid-size,Jan,2024,1068,6.2,Overhiring Correction
T11773,Oracle,Cloud,USA,Startup,Apr,2024,843,2.0,AI Automation
T11774,NVIDIA,E-Commerce,UK,Mid-size,Jun,2024,3338,16.6,AI Automation
T11775,Meta,Cloud,Canada,Startup,Feb,2026,1385,9.3,Overhiring Correction
T11776,Salesforce,Cybersecurity,Singapore,Big Tech,Feb,2026,813,8.5,Cost Cutting
T11777,Adobe,Social Media,UK,Startup,Apr,2025,14995,35.4,Overhiring Correction
T11778,Netflix,Cloud,India,Enterprise,Jun,2026,349,7.3,Market Slowdown
T11779,Microsoft,FinTech,USA,Enterprise,Sep,2025,15223,20.0,Market Slowdown
T11780,Palantir,Gaming,Canada,Enterprise,Dec,2024,7334,21.6,AI Automation
T11781,Databricks,E-Commerce,Singapore,Startup,Apr,2026,2016,6.2,Restructuring
T11782,Palantir,E-Commerce,USA,Startup,Oct,2025,1962,12.7,Overhiring Correction
T11783,OpenAI,Gaming,UK,Mid-size,Nov,2024,10184,16.8,Cost Cutting
T11784,Stripe,Social Media,USA,Enterprise,Jan,2026,1583,2.2,Cost Cutting
T11785,OpenAI,FinTech,Germany,Startup,Jul,2025,9750,33.4,Market Slowdown
T11786,Airbnb,Cloud,Singapore,Big Tech,Oct,2024,2244,5.3,AI Automation
T11787,Stripe,AI,Germany,Mid-size,Dec,2024,3645,20.7,Overhiring Correction
T11788,Meta,FinTech,USA,Startup,Jan,2025,6369,28.4,Cost Cutting
T11789,Uber,AI,UK,Big Tech,Apr,2024,2251,1.2,AI Automation
T11790,Databricks,AI,Germany,Enterprise,Oct,2026,5028,16.9,AI Automation
T11791,Salesforce,Cybersecurity,Singapore,Enterprise,Sep,2026,2224,0.5,Restructuring
T11792,SAP,FinTech,Germany,Mid-size,Jun,2024,2049,7.3,Cost Cutting
T11793,Oracle,Cloud,USA,Startup,Feb,2026,2359,6.4,Restructuring
T11794,Salesforce,FinTech,India,Enterprise,Nov,2024,1239,6.2,Restructuring
T11795,Airbnb,Cloud,Singapore,Big Tech,Aug,2026,1073,8.1,Restructuring
T11796,Uber,FinTech,UK,Big Tech,Apr,2025,2395,8.0,Cost Cutting
T11797,Salesforce,Gaming,India,Mid-size,May,2026,5638,1.0,AI Automation
T11798,OpenAI,E-Commerce,Germany,Big Tech,Jun,2025,1922,5.7,Market Slowdown
T11799,Stripe,Cloud,Singapore,Enterprise,Oct,2025,3460,14.8,AI Automation
T11800,SAP,E-Commerce,UK,Mid-size,Mar,2025,727,10.5,Cost Cutting
T11801,Palantir,FinTech,Canada,Big Tech,Jan,2024,1704,1.5,Market Slowdown
T11802,Databricks,FinTech,Canada,Mid-size,Jul,2026,5750,12.1,AI Automation
T11803,Palantir,E-Commerce,Singapore,Startup,Dec,2026,980,5.4,Restructuring
T11804,Apple,Cybersecurity,UK,Startup,Sep,2024,1903,3.0,AI Automation
T11805,NVIDIA,FinTech,Germany,Startup,Jul,2026,1484,9.6,Market Slowdown
T11806,OpenAI,Cybersecurity,Germany,Startup,Jun,2026,5831,18.0,AI Automation
T11807,Spotify,Cloud,Canada,Mid-size,Nov,2026,6518,11.6,Restructuring
T11808,Stripe,E-Commerce,Germany,Enterprise,May,2025,1927,9.1,Market Slowdown
T11809,Uber,Social Media,USA,Big Tech,Jan,2025,2647,13.3,Overhiring Correction
T11810,Meta,Gaming,India,Mid-size,Dec,2024,4427,34.4,Overhiring Correction
T11811,Palantir,AI,Canada,Enterprise,Aug,2025,636,0.4,Restructuring
T11812,NVIDIA,Cybersecurity,India,Startup,Feb,2024,3812,9.5,Market Slowdown
T11813,Palantir,Social Media,India,Big Tech,Oct,2026,1656,24.9,Restructuring
T11814,Meta,AI,UK,Enterprise,Feb,2026,2228,1.5,Overhiring Correction
T11815,Oracle,Social Media,Canada,Startup,Jun,2024,6252,19.8,Restructuring
T11816,OpenAI,Cybersecurity,Canada,Enterprise,Nov,2026,196,5.3,AI Automation
T11817,Databricks,AI,Canada,Startup,Jun,2024,4835,14.3,Cost Cutting
T11818,Oracle,Gaming,UK,Mid-size,Oct,2024,8226,38.5,Market Slowdown
T11819,Databricks,E-Commerce,India,Startup,Dec,2025,13477,18.3,Restructuring
T11820,Palantir,AI,USA,Startup,Jun,2025,299,6.1,Market Slowdown
T11821,Spotify,AI,USA,Startup,Jul,2026,1902,2.1,Overhiring Correction
T11822,NVIDIA,Cloud,USA,Mid-size,Apr,2026,3750,17.5,AI Automation
T11823,NVIDIA,FinTech,USA,Enterprise,Apr,2024,2232,3.1,Overhiring Correction
T11824,Spotify,Cloud,Singapore,Mid-size,Jan,2025,19765,37.6,Market Slowdown
T11825,Salesforce,Cloud,India,Enterprise,May,2025,758,17.5,Overhiring Correction
T11826,Databricks,Social Media,UK,Startup,Apr,2025,10159,18.2,Restructuring
T11827,Microsoft,Cybersecurity,Canada,Mid-size,Apr,2024,6371,27.2,Cost Cutting
T11828,Uber,Gaming,USA,Enterprise,Feb,2026,2102,3.9,Market Slowdown
T11829,Spotify,Gaming,Singapore,Big Tech,Jan,2026,15318,18.7,Restructuring
T11830,Adobe,Gaming,Germany,Big Tech,Oct,2024,262,2.7,Restructuring
T11831,Microsoft,FinTech,India,Enterprise,Feb,2024,6312,13.3,Overhiring Correction
T11832,Apple,Cloud,India,Startup,Jun,2024,142,9.0,Overhiring Correction
T11833,Netflix,Gaming,UK,Big Tech,Nov,2024,1469,10.8,Market Slowdown
T11834,Amazon,E-Commerce,India,Enterprise,Aug,2026,2912,16.3,Overhiring Correction
T11835,Spotify,AI,UK,Enterprise,May,2025,18693,12.3,Cost Cutting
T11836,Intel,FinTech,Canada,Big Tech,Aug,2025,15114,17.4,Restructuring
T11837,Amazon,E-Commerce,India,Enterprise,Aug,2026,1255,1.3,Overhiring Correction
T11838,SAP,Cloud,India,Startup,Jun,2025,477,7.0,Market Slowdown
T11839,Airbnb,AI,Singapore,Enterprise,Aug,2024,1026,8.2,Restructuring
T11840,Spotify,Gaming,Singapore,Big Tech,Feb,2025,880,0.8,Cost Cutting
T11841,Stripe,E-Commerce,Canada,Mid-size,Oct,2026,5797,1.8,Cost Cutting
T11842,Anthropic,Gaming,India,Big Tech,Jan,2025,5901,37.9,Market Slowdown
T11843,Meta,FinTech,Germany,Enterprise,Oct,2026,2440,13.5,Restructuring
T11844,Adobe,Social Media,USA,Enterprise,May,2025,2419,6.3,AI Automation
T11845,Microsoft,Social Media,Singapore,Startup,Oct,2025,1706,31.8,Overhiring Correction
T11846,Airbnb,AI,Canada,Enterprise,Oct,2026,4718,13.2,Restructuring
T11847,Salesforce,Gaming,USA,Big Tech,Aug,2026,604,8.5,Market Slowdown
T11848,Palantir,Cybersecurity,UK,Enterprise,Jul,2024,2308,4.3,AI Automation
T11849,Google,Cybersecurity,Canada,Big Tech,Dec,2026,2192,12.9,Market Slowdown
T11850,Netflix,AI,Canada,Enterprise,Apr,2026,19729,20.3,Market Slowdown
T11851,Microsoft,Cybersecurity,USA,Enterprise,Feb,2026,2329,3.3,Restructuring
T11852,OpenAI,Cloud,USA,Enterprise,Mar,2025,16843,39.3,Cost Cutting
T11853,Airbnb,Cybersecurity,Singapore,Mid-size,Jun,2024,6047,12.0,Cost Cutting
T11854,Adobe,Social Media,USA,Startup,Oct,2026,4011,7.1,Restructuring
T11855,Microsoft,Cloud,Singapore,Big Tech,Mar,2025,3187,13.1,Market Slowdown
T11856,Microsoft,Cybersecurity,Canada,Enterprise,Nov,2026,1510,7.9,Restructuring
T11857,Spotify,Cybersecurity,Germany,Big Tech,Nov,2026,89,3.3,Restructuring
T11858,Salesforce,AI,Germany,Mid-size,Dec,2024,7137,22.9,Market Slowdown
T11859,Apple,Social Media,Germany,Enterprise,Jan,2025,6728,18.8,Restructuring
T11860,Salesforce,E-Commerce,USA,Big Tech,Aug,2026,745,2.4,AI Automation
T11861,Intel,Gaming,Germany,Big Tech,Jan,2025,1554,3.9,AI Automation
T11862,Palantir,Gaming,Canada,Startup,Jan,2026,12559,21.9,Cost Cutting
T11863,Anthropic,Cloud,Canada,Big Tech,Jun,2026,2356,3.8,Cost Cutting
T11864,Netflix,Gaming,UK,Big Tech,Jan,2026,4709,20.4,Cost Cutting
T11865,Apple,AI,India,Enterprise,May,2024,6913,4.2,Restructuring
T11866,Microsoft,Social Media,Germany,Big Tech,Jun,2026,7817,37.0,Market Slowdown
T11867,Anthropic,Cloud,Singapore,Startup,Feb,2024,5805,10.0,Overhiring Correction
T11868,Stripe,Gaming,USA,Enterprise,May,2026,15111,19.7,Cost Cutting
T11869,Apple,Cybersecurity,Canada,Big Tech,Dec,2025,5083,5.7,Restructuring
T11870,NVIDIA,Cloud,Canada,Big Tech,Nov,2025,1313,2.8,AI Automation
T11871,Airbnb,Cybersecurity,Germany,Startup,Sep,2026,12830,34.7,Cost Cutting
